date,location_key,region,new_confirmed
2021-11-20,US_AK,Pacific,300.0
2021-11-21,US_AK,Pacific,151.0
2021-11-22,US_AK,Pacific,151.0
2021-11-23,US_AK,Pacific,470.0
2021-11-24,US_AK,Pacific,484.0
2021-11-25,US_AK,Pacific,138.0
2021-11-26,US_AK,Pacific,372.0
2021-11-27,US_AK,Pacific,235.0
2021-11-28,US_AK,Pacific,107.0
2021-11-29,US_AK,Pacific,183.0
2021-11-30,US_AK,Pacific,334.0
2021-12-01,US_AK,Pacific,347.0
2021-12-02,US_AK,Pacific,311.0
2021-12-03,US_AK,Pacific,303.0
2021-12-04,US_AK,Pacific,52.0
2021-12-05,US_AK,Pacific,194.0
2021-12-06,US_AK,Pacific,189.0
2021-12-07,US_AK,Pacific,237.0
2021-12-08,US_AK,Pacific,225.0
2021-12-09,US_AK,Pacific,211.0
2021-12-10,US_AK,Pacific,233.0
2021-12-11,US_AK,Pacific,126.0
2021-12-12,US_AK,Pacific,58.0
2021-12-13,US_AK,Pacific,61.0
2021-12-14,US_AK,Pacific,280.0
2021-12-15,US_AK,Pacific,250.0
2021-12-16,US_AK,Pacific,147.0
2021-12-17,US_AK,Pacific,177.0
2021-12-18,US_AK,Pacific,96.0
2021-12-19,US_AK,Pacific,148.0
2021-12-20,US_AK,Pacific,116.0
2021-12-21,US_AK,Pacific,114.0
2021-12-22,US_AK,Pacific,248.0
2021-12-23,US_AK,Pacific,298.0
2021-12-24,US_AK,Pacific,109.0
2021-12-25,US_AK,Pacific,56.0
2021-12-26,US_AK,Pacific,91.0
2021-12-27,US_AK,Pacific,483.0
2021-12-28,US_AK,Pacific,477.0
2021-12-29,US_AK,Pacific,566.0
2021-12-30,US_AK,Pacific,808.0
2021-12-31,US_AK,Pacific,277.0
2022-01-01,US_AK,Pacific,900.0
2022-01-02,US_AK,Pacific,231.0
2022-01-03,US_AK,Pacific,634.0
2022-01-04,US_AK,Pacific,896.0
2022-01-05,US_AK,Pacific,1777.0
2022-01-06,US_AK,Pacific,1726.0
2022-01-07,US_AK,Pacific,1631.0
2022-01-08,US_AK,Pacific,814.0
2022-01-09,US_AK,Pacific,774.0
2022-01-10,US_AK,Pacific,1970.0
2022-01-11,US_AK,Pacific,2405.0
2022-01-12,US_AK,Pacific,2846.0
2022-01-13,US_AK,Pacific,2507.0
2022-01-14,US_AK,Pacific,2611.0
2022-01-15,US_AK,Pacific,2064.0
2022-01-16,US_AK,Pacific,1338.0
2022-01-17,US_AK,Pacific,1280.0
2022-01-18,US_AK,Pacific,2679.0
2022-01-19,US_AK,Pacific,3255.0
2022-01-20,US_AK,Pacific,3001.0
2022-01-21,US_AK,Pacific,3082.0
2022-01-22,US_AK,Pacific,1493.0
2022-01-23,US_AK,Pacific,1068.0
2022-01-24,US_AK,Pacific,2831.0
2022-01-25,US_AK,Pacific,2575.0
2022-01-26,US_AK,Pacific,2789.0
2022-01-27,US_AK,Pacific,2835.0
2022-01-28,US_AK,Pacific,2199.0
2022-01-29,US_AK,Pacific,1509.0
2022-01-30,US_AK,Pacific,638.0
2022-01-31,US_AK,Pacific,2224.0
2022-02-01,US_AK,Pacific,1826.0
2022-02-02,US_AK,Pacific,2192.0
2022-02-03,US_AK,Pacific,1595.0
2022-02-04,US_AK,Pacific,1697.0
2022-02-05,US_AK,Pacific,817.0
2022-02-06,US_AK,Pacific,563.0
2022-02-07,US_AK,Pacific,877.0
2022-02-08,US_AK,Pacific,1384.0
2022-02-09,US_AK,Pacific,1184.0
2022-02-10,US_AK,Pacific,693.0
2022-02-11,US_AK,Pacific,896.0
2022-02-12,US_AK,Pacific,505.0
2022-02-13,US_AK,Pacific,417.0
2022-02-14,US_AK,Pacific,394.0
2022-02-15,US_AK,Pacific,460.0
2022-02-16,US_AK,Pacific,593.0
2022-02-17,US_AK,Pacific,540.0
2022-02-18,US_AK,Pacific,581.0
2022-02-19,US_AK,Pacific,353.0
2022-02-20,US_AK,Pacific,206.0
2022-02-21,US_AK,Pacific,359.0
2022-02-22,US_AK,Pacific,254.0
2022-02-23,US_AK,Pacific,393.0
2022-02-24,US_AK,Pacific,448.0
2022-02-25,US_AK,Pacific,406.0
2022-02-26,US_AK,Pacific,231.0
2022-02-27,US_AK,Pacific,120.0
2022-02-28,US_AK,Pacific,219.0
2022-03-01,US_AK,Pacific,329.0
2022-03-02,US_AK,Pacific,344.0
2022-03-03,US_AK,Pacific,296.0
2022-03-04,US_AK,Pacific,252.0
2022-03-05,US_AK,Pacific,101.0
2022-03-06,US_AK,Pacific,104.0
2022-03-07,US_AK,Pacific,173.0
2022-03-08,US_AK,Pacific,1147.0
2022-03-09,US_AK,Pacific,371.0
2022-03-10,US_AK,Pacific,243.0
2022-03-11,US_AK,Pacific,245.0
2022-03-12,US_AK,Pacific,166.0
2022-03-13,US_AK,Pacific,77.0
2022-03-14,US_AK,Pacific,235.0
2022-03-15,US_AK,Pacific,226.0
2022-03-16,US_AK,Pacific,219.0
2022-03-17,US_AK,Pacific,280.0
2022-03-18,US_AK,Pacific,168.0
2022-03-19,US_AK,Pacific,115.0
2022-03-20,US_AK,Pacific,74.0
2022-03-21,US_AK,Pacific,247.0
2022-03-22,US_AK,Pacific,308.0
2022-03-23,US_AK,Pacific,234.0
2022-03-24,US_AK,Pacific,311.0
2022-03-25,US_AK,Pacific,219.0
2022-03-26,US_AK,Pacific,144.0
2022-03-27,US_AK,Pacific,93.0
2022-03-28,US_AK,Pacific,84.0
2022-03-29,US_AK,Pacific,272.0
2022-03-30,US_AK,Pacific,322.0
2022-03-31,US_AK,Pacific,187.0
2022-04-01,US_AK,Pacific,301.0
2022-04-02,US_AK,Pacific,169.0
2022-04-03,US_AK,Pacific,84.0
2022-04-04,US_AK,Pacific,131.0
2022-04-05,US_AK,Pacific,245.0
2022-04-06,US_AK,Pacific,268.0
2022-04-07,US_AK,Pacific,176.0
2022-04-08,US_AK,Pacific,206.0
2022-04-09,US_AK,Pacific,171.0
2022-04-10,US_AK,Pacific,77.0
2022-04-11,US_AK,Pacific,139.0
2022-04-12,US_AK,Pacific,252.0
2022-04-13,US_AK,Pacific,230.0
2022-04-14,US_AK,Pacific,212.0
2022-04-15,US_AK,Pacific,327.0
2022-04-16,US_AK,Pacific,205.0
2022-04-17,US_AK,Pacific,75.0
2022-04-18,US_AK,Pacific,148.0
2022-04-19,US_AK,Pacific,298.0
2022-04-20,US_AK,Pacific,257.0
2022-04-21,US_AK,Pacific,207.0
2022-04-22,US_AK,Pacific,203.0
2022-04-23,US_AK,Pacific,155.0
2022-04-24,US_AK,Pacific,112.0
2022-04-25,US_AK,Pacific,216.0
2022-04-26,US_AK,Pacific,285.0
2022-04-27,US_AK,Pacific,253.0
2022-04-28,US_AK,Pacific,203.0
2022-04-29,US_AK,Pacific,230.0
2022-04-30,US_AK,Pacific,152.0
2022-05-01,US_AK,Pacific,137.0
2022-05-02,US_AK,Pacific,109.0
2022-05-03,US_AK,Pacific,351.0
2022-05-04,US_AK,Pacific,236.0
2022-05-05,US_AK,Pacific,232.0
2022-05-06,US_AK,Pacific,184.0
2022-05-07,US_AK,Pacific,75.0
2022-05-08,US_AK,Pacific,75.0
2022-05-09,US_AK,Pacific,323.0
2022-05-10,US_AK,Pacific,377.0
2022-05-11,US_AK,Pacific,271.0
2022-05-12,US_AK,Pacific,322.0
2022-05-13,US_AK,Pacific,265.0
2022-05-14,US_AK,Pacific,165.0
2022-05-15,US_AK,Pacific,105.0
2022-05-16,US_AK,Pacific,246.0
2022-05-17,US_AK,Pacific,302.0
2022-05-18,US_AK,Pacific,297.0
2022-05-19,US_AK,Pacific,242.0
2022-05-20,US_AK,Pacific,257.0
2022-05-21,US_AK,Pacific,217.0
2022-05-22,US_AK,Pacific,145.0
2022-05-23,US_AK,Pacific,236.0
2022-05-24,US_AK,Pacific,510.0
2022-05-25,US_AK,Pacific,277.0
2022-05-26,US_AK,Pacific,365.0
2022-05-27,US_AK,Pacific,311.0
2022-05-28,US_AK,Pacific,218.0
2022-05-29,US_AK,Pacific,121.0
2022-05-30,US_AK,Pacific,191.0
2022-05-31,US_AK,Pacific,296.0
2022-06-01,US_AK,Pacific,446.0
2022-06-02,US_AK,Pacific,357.0
2022-06-03,US_AK,Pacific,348.0
2022-06-04,US_AK,Pacific,236.0
2022-06-05,US_AK,Pacific,139.0
2022-06-06,US_AK,Pacific,202.0
2022-06-07,US_AK,Pacific,435.0
2022-06-08,US_AK,Pacific,345.0
2022-06-09,US_AK,Pacific,270.0
2022-06-10,US_AK,Pacific,290.0
2022-06-11,US_AK,Pacific,179.0
2022-06-12,US_AK,Pacific,193.0
2022-06-13,US_AK,Pacific,313.0
2022-06-14,US_AK,Pacific,318.0
2022-06-15,US_AK,Pacific,422.0
2022-06-16,US_AK,Pacific,348.0
2022-06-17,US_AK,Pacific,325.0
2022-06-18,US_AK,Pacific,211.0
2022-06-19,US_AK,Pacific,160.0
2022-06-20,US_AK,Pacific,59.0
2022-06-21,US_AK,Pacific,562.0
2022-06-22,US_AK,Pacific,477.0
2022-06-23,US_AK,Pacific,388.0
2022-06-24,US_AK,Pacific,525.0
2022-06-25,US_AK,Pacific,235.0
2022-06-26,US_AK,Pacific,180.0
2022-06-27,US_AK,Pacific,372.0
2022-06-28,US_AK,Pacific,441.0
2022-06-29,US_AK,Pacific,628.0
2022-06-30,US_AK,Pacific,372.0
2022-07-01,US_AK,Pacific,401.0
2022-07-02,US_AK,Pacific,197.0
2022-07-03,US_AK,Pacific,263.0
2022-07-04,US_AK,Pacific,182.0
2022-07-05,US_AK,Pacific,220.0
2022-07-06,US_AK,Pacific,365.0
2022-07-07,US_AK,Pacific,501.0
2022-07-08,US_AK,Pacific,414.0
2022-07-09,US_AK,Pacific,184.0
2022-07-10,US_AK,Pacific,203.0
2022-07-11,US_AK,Pacific,352.0
2022-07-12,US_AK,Pacific,475.0
2022-07-13,US_AK,Pacific,332.0
2022-07-14,US_AK,Pacific,441.0
2022-07-15,US_AK,Pacific,399.0
2022-07-16,US_AK,Pacific,218.0
2022-07-17,US_AK,Pacific,157.0
2022-07-18,US_AK,Pacific,298.0
2022-07-19,US_AK,Pacific,437.0
2022-07-20,US_AK,Pacific,372.0
2022-07-21,US_AK,Pacific,380.0
2022-07-22,US_AK,Pacific,436.0
2022-07-23,US_AK,Pacific,184.0
2022-07-24,US_AK,Pacific,269.0
2022-07-25,US_AK,Pacific,225.0
2022-07-26,US_AK,Pacific,579.0
2022-07-27,US_AK,Pacific,520.0
2022-07-28,US_AK,Pacific,340.0
2022-07-29,US_AK,Pacific,410.0
2022-07-30,US_AK,Pacific,158.0
2022-07-31,US_AK,Pacific,103.0
2022-08-01,US_AK,Pacific,267.0
2022-08-02,US_AK,Pacific,357.0
2022-08-03,US_AK,Pacific,438.0
2022-08-04,US_AK,Pacific,234.0
2022-08-05,US_AK,Pacific,310.0
2022-08-06,US_AK,Pacific,157.0
2022-08-07,US_AK,Pacific,79.0
2022-08-08,US_AK,Pacific,299.0
2022-08-09,US_AK,Pacific,357.0
2022-08-10,US_AK,Pacific,218.0
2022-08-11,US_AK,Pacific,273.0
2022-08-12,US_AK,Pacific,195.0
2022-08-13,US_AK,Pacific,116.0
2022-08-14,US_AK,Pacific,69.0
2022-08-15,US_AK,Pacific,210.0
2022-08-16,US_AK,Pacific,342.0
2022-08-17,US_AK,Pacific,280.0
2022-08-18,US_AK,Pacific,402.0
2022-08-19,US_AK,Pacific,333.0
2022-08-20,US_AK,Pacific,92.0
2022-08-21,US_AK,Pacific,98.0
2022-08-22,US_AK,Pacific,183.0
2022-08-23,US_AK,Pacific,296.0
2022-08-24,US_AK,Pacific,173.0
2022-08-25,US_AK,Pacific,216.0
2022-08-26,US_AK,Pacific,212.0
2022-08-27,US_AK,Pacific,107.0
2022-08-28,US_AK,Pacific,82.0
2022-08-29,US_AK,Pacific,113.0
2022-08-30,US_AK,Pacific,283.0
2022-08-31,US_AK,Pacific,262.0
2022-09-01,US_AK,Pacific,165.0
2022-09-02,US_AK,Pacific,149.0
2022-09-03,US_AK,Pacific,89.0
2022-09-04,US_AK,Pacific,69.0
2022-09-05,US_AK,Pacific,73.0
2022-09-06,US_AK,Pacific,95.0
2022-09-07,US_AK,Pacific,1397.0
2022-09-08,US_AK,Pacific,0.0
2022-09-09,US_AK,Pacific,0.0
2022-09-10,US_AK,Pacific,0.0
2022-09-11,US_AK,Pacific,0.0
2022-09-12,US_AK,Pacific,0.0
2022-09-13,US_AK,Pacific,0.0
2022-09-14,US_AK,Pacific,1502.0
2022-09-15,US_AK,Pacific,0.0
2020-01-22,US_AL,East South Central,0.0
2020-01-23,US_AL,East South Central,0.0
2020-01-24,US_AL,East South Central,0.0
2020-01-25,US_AL,East South Central,0.0
2020-01-26,US_AL,East South Central,0.0
2020-01-27,US_AL,East South Central,0.0
2020-01-28,US_AL,East South Central,0.0
2020-01-29,US_AL,East South Central,0.0
2020-01-30,US_AL,East South Central,0.0
2020-01-31,US_AL,East South Central,0.0
2020-02-01,US_AL,East South Central,0.0
2020-02-02,US_AL,East South Central,0.0
2020-02-03,US_AL,East South Central,0.0
2020-02-04,US_AL,East South Central,0.0
2020-02-05,US_AL,East South Central,0.0
2020-02-06,US_AL,East South Central,0.0
2020-02-07,US_AL,East South Central,0.0
2020-02-08,US_AL,East South Central,0.0
2020-02-09,US_AL,East South Central,0.0
2020-02-10,US_AL,East South Central,0.0
2020-02-11,US_AL,East South Central,0.0
2020-02-12,US_AL,East South Central,0.0
2020-02-13,US_AL,East South Central,0.0
2020-02-14,US_AL,East South Central,0.0
2020-02-15,US_AL,East South Central,0.0
2020-02-16,US_AL,East South Central,0.0
2020-02-17,US_AL,East South Central,0.0
2020-02-18,US_AL,East South Central,0.0
2020-02-19,US_AL,East South Central,0.0
2020-02-20,US_AL,East South Central,0.0
2020-02-21,US_AL,East South Central,0.0
2020-02-22,US_AL,East South Central,0.0
2020-02-23,US_AL,East South Central,0.0
2020-02-24,US_AL,East South Central,0.0
2020-02-25,US_AL,East South Central,0.0
2020-02-26,US_AL,East South Central,0.0
2020-02-27,US_AL,East South Central,0.0
2020-02-28,US_AL,East South Central,0.0
2020-02-29,US_AL,East South Central,0.0
2020-03-01,US_AL,East South Central,0.0
2020-03-02,US_AL,East South Central,0.0
2020-03-03,US_AL,East South Central,0.0
2020-03-04,US_AL,East South Central,0.0
2020-03-05,US_AL,East South Central,0.0
2020-03-06,US_AL,East South Central,0.0
2020-03-07,US_AL,East South Central,0.0
2020-03-08,US_AL,East South Central,0.0
2020-03-09,US_AL,East South Central,0.0
2020-03-10,US_AL,East South Central,0.0
2020-03-11,US_AL,East South Central,0.0
2020-03-12,US_AL,East South Central,0.0
2020-03-13,US_AL,East South Central,1.0
2020-03-14,US_AL,East South Central,5.0
2020-03-15,US_AL,East South Central,6.0
2020-03-16,US_AL,East South Central,16.0
2020-03-17,US_AL,East South Central,8.0
2020-03-18,US_AL,East South Central,10.0
2020-03-19,US_AL,East South Central,22.0
2020-03-20,US_AL,East South Central,13.0
2020-03-21,US_AL,East South Central,43.0
2020-03-22,US_AL,East South Central,14.0
2020-03-23,US_AL,East South Central,29.0
2020-03-24,US_AL,East South Central,48.0
2020-03-25,US_AL,East South Central,68.0
2020-03-26,US_AL,East South Central,223.0
2020-03-27,US_AL,East South Central,81.0
2020-03-28,US_AL,East South Central,109.0
2020-03-29,US_AL,East South Central,110.0
2020-03-30,US_AL,East South Central,53.0
2020-03-31,US_AL,East South Central,122.0
2020-04-01,US_AL,East South Central,96.0
2020-04-02,US_AL,East South Central,156.0
2020-04-03,US_AL,East South Central,199.0
2020-04-04,US_AL,East South Central,148.0
2020-04-05,US_AL,East South Central,216.0
2020-04-06,US_AL,East South Central,172.0
2020-04-07,US_AL,East South Central,151.0
2020-04-08,US_AL,East South Central,250.0
2020-04-09,US_AL,East South Central,400.0
2020-04-10,US_AL,East South Central,199.0
2020-04-11,US_AL,East South Central,223.0
2020-04-12,US_AL,East South Central,334.0
2020-04-13,US_AL,East South Central,209.0
2020-04-14,US_AL,East South Central,142.0
2020-04-15,US_AL,East South Central,237.0
2020-04-16,US_AL,East South Central,232.0
2020-04-17,US_AL,East South Central,185.0
2020-04-18,US_AL,East South Central,125.0
2020-04-19,US_AL,East South Central,182.0
2020-04-20,US_AL,East South Central,188.0
2020-04-21,US_AL,East South Central,206.0
2020-04-22,US_AL,East South Central,234.0
2020-04-23,US_AL,East South Central,313.0
2020-04-24,US_AL,East South Central,54.0
2020-04-25,US_AL,East South Central,305.0
2020-04-26,US_AL,East South Central,133.0
2020-04-27,US_AL,East South Central,229.0
2020-04-28,US_AL,East South Central,188.0
2020-04-29,US_AL,East South Central,155.0
2020-04-30,US_AL,East South Central,177.0
2020-05-01,US_AL,East South Central,139.0
2020-05-02,US_AL,East South Central,276.0
2020-05-03,US_AL,East South Central,291.0
2020-05-04,US_AL,East South Central,300.0
2020-05-05,US_AL,East South Central,260.0
2020-05-06,US_AL,East South Central,296.0
2020-05-07,US_AL,East South Central,317.0
2020-05-08,US_AL,East South Central,323.0
2020-05-09,US_AL,East South Central,346.0
2020-05-10,US_AL,East South Central,210.0
2020-05-11,US_AL,East South Central,232.0
2020-05-12,US_AL,East South Central,301.0
2020-05-13,US_AL,East South Central,307.0
2020-05-14,US_AL,East South Central,351.0
2020-05-15,US_AL,East South Central,248.0
2020-05-16,US_AL,East South Central,307.0
2020-05-17,US_AL,East South Central,248.0
2020-05-18,US_AL,East South Central,315.0
2020-05-19,US_AL,East South Central,290.0
2020-05-20,US_AL,East South Central,368.0
2020-05-21,US_AL,East South Central,375.0
2020-05-22,US_AL,East South Central,444.0
2020-05-23,US_AL,East South Central,375.0
2020-05-24,US_AL,East South Central,389.0
2020-05-25,US_AL,East South Central,403.0
2020-05-26,US_AL,East South Central,666.0
2020-05-27,US_AL,East South Central,447.0
2020-05-28,US_AL,East South Central,467.0
2020-05-29,US_AL,East South Central,513.0
2020-05-30,US_AL,East South Central,536.0
2020-05-31,US_AL,East South Central,544.0
2020-06-01,US_AL,East South Central,460.0
2020-06-02,US_AL,East South Central,279.0
2020-06-03,US_AL,East South Central,209.0
2020-06-04,US_AL,East South Central,221.0
2020-06-05,US_AL,East South Central,315.0
2020-06-06,US_AL,East South Central,656.0
2020-06-07,US_AL,East South Central,457.0
2020-06-08,US_AL,East South Central,425.0
2020-06-09,US_AL,East South Central,497.0
2020-06-10,US_AL,East South Central,567.0
2020-06-11,US_AL,East South Central,856.0
2020-06-12,US_AL,East South Central,865.0
2020-06-13,US_AL,East South Central,891.0
2020-06-14,US_AL,East South Central,1014.0
2020-06-15,US_AL,East South Central,657.0
2020-06-16,US_AL,East South Central,640.0
2020-06-17,US_AL,East South Central,400.0
2020-06-18,US_AL,East South Central,894.0
2020-06-19,US_AL,East South Central,796.0
2020-06-20,US_AL,East South Central,547.0
2020-06-21,US_AL,East South Central,472.0
2020-06-22,US_AL,East South Central,433.0
2020-06-23,US_AL,East South Central,643.0
2020-06-24,US_AL,East South Central,967.0
2020-06-25,US_AL,East South Central,1142.0
2020-06-26,US_AL,East South Central,977.0
2020-06-27,US_AL,East South Central,900.0
2020-06-28,US_AL,East South Central,358.0
2020-06-29,US_AL,East South Central,1734.0
2020-06-30,US_AL,East South Central,870.0
2020-07-01,US_AL,East South Central,917.0
2020-07-02,US_AL,East South Central,1149.0
2020-07-03,US_AL,East South Central,1754.0
2020-07-04,US_AL,East South Central,997.0
2020-07-05,US_AL,East South Central,1091.0
2020-07-06,US_AL,East South Central,925.0
2020-07-07,US_AL,East South Central,907.0
2020-07-08,US_AL,East South Central,1177.0
2020-07-09,US_AL,East South Central,2212.0
2020-07-10,US_AL,East South Central,1334.0
2020-07-11,US_AL,East South Central,1439.0
2020-07-12,US_AL,East South Central,1640.0
2020-07-13,US_AL,East South Central,1958.0
2020-07-14,US_AL,East South Central,1710.0
2020-07-15,US_AL,East South Central,1812.0
2020-07-16,US_AL,East South Central,2021.0
2020-07-17,US_AL,East South Central,2003.0
2020-07-18,US_AL,East South Central,2143.0
2020-07-19,US_AL,East South Central,1777.0
2020-07-20,US_AL,East South Central,1880.0
2020-07-21,US_AL,East South Central,1467.0
2020-07-22,US_AL,East South Central,1455.0
2020-07-23,US_AL,East South Central,2399.0
2020-07-24,US_AL,East South Central,1793.0
2020-07-25,US_AL,East South Central,2125.0
2020-07-26,US_AL,East South Central,1164.0
2020-07-27,US_AL,East South Central,1821.0
2020-07-28,US_AL,East South Central,1251.0
2020-07-29,US_AL,East South Central,1416.0
2020-07-30,US_AL,East South Central,1980.0
2020-07-31,US_AL,East South Central,1961.0
2020-08-01,US_AL,East South Central,1626.0
2020-08-02,US_AL,East South Central,2095.0
2020-08-03,US_AL,East South Central,1217.0
2020-08-04,US_AL,East South Central,1041.0
2020-08-05,US_AL,East South Central,952.0
2020-08-06,US_AL,East South Central,1938.0
2020-08-07,US_AL,East South Central,1709.0
2020-08-08,US_AL,East South Central,86.0
2020-08-09,US_AL,East South Central,2947.0
2020-08-10,US_AL,East South Central,1686.0
2020-08-11,US_AL,East South Central,831.0
2020-08-12,US_AL,East South Central,935.0
2020-08-13,US_AL,East South Central,771.0
2020-08-14,US_AL,East South Central,752.0
2020-08-15,US_AL,East South Central,1271.0
2020-08-16,US_AL,East South Central,853.0
2020-08-17,US_AL,East South Central,571.0
2020-08-18,US_AL,East South Central,1357.0
2020-08-19,US_AL,East South Central,1117.0
2020-08-20,US_AL,East South Central,971.0
2020-08-21,US_AL,East South Central,321.0
2020-08-22,US_AL,East South Central,1762.0
2020-08-23,US_AL,East South Central,528.0
2020-08-24,US_AL,East South Central,1650.0
2020-08-25,US_AL,East South Central,532.0
2020-08-26,US_AL,East South Central,2012.0
2020-08-27,US_AL,East South Central,1769.0
2020-08-28,US_AL,East South Central,1162.0
2020-08-29,US_AL,East South Central,1704.0
2020-08-30,US_AL,East South Central,1346.0
2020-08-31,US_AL,East South Central,823.0
2020-09-01,US_AL,East South Central,1558.0
2020-09-02,US_AL,East South Central,623.0
2020-09-03,US_AL,East South Central,1046.0
2020-09-04,US_AL,East South Central,1108.0
2020-09-05,US_AL,East South Central,1410.0
2020-09-06,US_AL,East South Central,511.0
2020-09-07,US_AL,East South Central,659.0
2020-09-08,US_AL,East South Central,633.0
2020-09-09,US_AL,East South Central,811.0
2020-09-10,US_AL,East South Central,1148.0
2020-09-11,US_AL,East South Central,1138.0
2020-09-12,US_AL,East South Central,943.0
2020-09-13,US_AL,East South Central,1109.0
2020-09-14,US_AL,East South Central,704.0
2020-09-15,US_AL,East South Central,701.0
2020-09-16,US_AL,East South Central,927.0
2020-09-17,US_AL,East South Central,670.0
2020-09-18,US_AL,East South Central,1106.0
2020-09-19,US_AL,East South Central,1301.0
2020-09-20,US_AL,East South Central,798.0
2020-09-21,US_AL,East South Central,818.0
2020-09-22,US_AL,East South Central,804.0
2020-09-23,US_AL,East South Central,569.0
2020-09-24,US_AL,East South Central,1053.0
2020-09-25,US_AL,East South Central,2452.0
2020-09-26,US_AL,East South Central,933.0
2020-09-27,US_AL,East South Central,730.0
2020-09-28,US_AL,East South Central,662.0
2020-09-29,US_AL,East South Central,571.0
2020-09-30,US_AL,East South Central,1147.0
2020-10-01,US_AL,East South Central,1043.0
2020-10-02,US_AL,East South Central,954.0
2020-10-03,US_AL,East South Central,1682.0
2020-10-04,US_AL,East South Central,789.0
2020-10-05,US_AL,East South Central,544.0
2020-10-06,US_AL,East South Central,764.0
2020-10-07,US_AL,East South Central,941.0
2020-10-08,US_AL,East South Central,557.0
2020-10-09,US_AL,East South Central,1490.0
2020-10-10,US_AL,East South Central,1061.0
2020-10-11,US_AL,East South Central,816.0
2020-10-12,US_AL,East South Central,734.0
2020-10-13,US_AL,East South Central,1117.0
2020-10-14,US_AL,East South Central,784.0
2020-10-15,US_AL,East South Central,1185.0
2020-10-16,US_AL,East South Central,1212.0
2020-10-17,US_AL,East South Central,1288.0
2020-10-18,US_AL,East South Central,964.0
2020-10-19,US_AL,East South Central,859.0
2020-10-20,US_AL,East South Central,1043.0
2020-10-21,US_AL,East South Central,1146.0
2020-10-22,US_AL,East South Central,1390.0
2020-10-23,US_AL,East South Central,3852.0
2020-10-24,US_AL,East South Central,2360.0
2020-10-25,US_AL,East South Central,1079.0
2020-10-26,US_AL,East South Central,967.0
2020-10-27,US_AL,East South Central,1115.0
2020-10-28,US_AL,East South Central,1269.0
2020-10-29,US_AL,East South Central,1443.0
2020-10-30,US_AL,East South Central,1347.0
2020-10-31,US_AL,East South Central,1789.0
2020-11-01,US_AL,East South Central,1700.0
2020-11-02,US_AL,East South Central,907.0
2020-11-03,US_AL,East South Central,1037.0
2020-11-04,US_AL,East South Central,1848.0
2020-11-05,US_AL,East South Central,1381.0
2020-11-06,US_AL,East South Central,1556.0
2020-11-07,US_AL,East South Central,1768.0
2020-11-08,US_AL,East South Central,1205.0
2020-11-09,US_AL,East South Central,1170.0
2020-11-10,US_AL,East South Central,1710.0
2020-11-11,US_AL,East South Central,2070.0
2020-11-12,US_AL,East South Central,2000.0
2020-11-13,US_AL,East South Central,2980.0
2020-11-14,US_AL,East South Central,2226.0
2020-11-15,US_AL,East South Central,1979.0
2020-11-16,US_AL,East South Central,1410.0
2020-11-17,US_AL,East South Central,1616.0
2020-11-18,US_AL,East South Central,2638.0
2020-11-19,US_AL,East South Central,2424.0
2020-11-20,US_AL,East South Central,2463.0
2020-11-21,US_AL,East South Central,2335.0
2020-11-22,US_AL,East South Central,1798.0
2020-11-23,US_AL,East South Central,1574.0
2020-11-24,US_AL,East South Central,2785.0
2020-11-25,US_AL,East South Central,2453.0
2020-11-26,US_AL,East South Central,2639.0
2020-11-27,US_AL,East South Central,917.0
2020-11-28,US_AL,East South Central,2119.0
2020-11-29,US_AL,East South Central,2236.0
2020-11-30,US_AL,East South Central,2295.0
2020-12-01,US_AL,East South Central,3376.0
2020-12-02,US_AL,East South Central,3928.0
2020-12-03,US_AL,East South Central,3531.0
2020-12-04,US_AL,East South Central,3840.0
2020-12-05,US_AL,East South Central,3390.0
2020-12-06,US_AL,East South Central,2288.0
2020-12-07,US_AL,East South Central,2352.0
2020-12-08,US_AL,East South Central,4436.0
2020-12-09,US_AL,East South Central,3522.0
2020-12-10,US_AL,East South Central,4735.0
2020-12-11,US_AL,East South Central,3853.0
2020-12-12,US_AL,East South Central,4066.0
2020-12-13,US_AL,East South Central,2790.0
2020-12-14,US_AL,East South Central,2264.0
2020-12-15,US_AL,East South Central,3638.0
2020-12-16,US_AL,East South Central,4107.0
2020-12-17,US_AL,East South Central,4695.0
2020-12-18,US_AL,East South Central,5348.0
2020-12-19,US_AL,East South Central,4221.0
2020-12-20,US_AL,East South Central,2548.0
2020-12-21,US_AL,East South Central,2380.0
2020-12-22,US_AL,East South Central,4979.0
2020-12-23,US_AL,East South Central,4758.0
2020-12-24,US_AL,East South Central,4232.0
2020-12-25,US_AL,East South Central,3625.0
2020-12-26,US_AL,East South Central,1032.0
2020-12-27,US_AL,East South Central,2170.0
2020-12-28,US_AL,East South Central,2269.0
2020-12-29,US_AL,East South Central,3907.0
2020-12-30,US_AL,East South Central,5016.0
2020-12-31,US_AL,East South Central,4406.0
2021-01-01,US_AL,East South Central,4521.0
2021-01-02,US_AL,East South Central,3711.0
2021-01-03,US_AL,East South Central,2476.0
2021-01-04,US_AL,East South Central,2161.0
2021-01-05,US_AL,East South Central,5498.0
2021-01-06,US_AL,East South Central,4591.0
2021-01-07,US_AL,East South Central,5046.0
2021-01-08,US_AL,East South Central,5057.0
2021-01-09,US_AL,East South Central,4863.0
2021-01-10,US_AL,East South Central,2750.0
2021-01-11,US_AL,East South Central,2100.0
2021-01-12,US_AL,East South Central,3848.0
