date,region,new_confirmed
2022-03-22,West North Central,1826.0
2022-03-22,West South Central,7158.0
2022-03-23,East North Central,3941.0
2022-03-23,East South Central,636.0
2022-03-23,Mid-Atlantic,5334.0
2022-03-23,Mountain,6526.0
2022-03-23,New England,2384.0
2022-03-23,Pacific,7596.0
2022-03-23,South Atlantic,5533.0
2022-03-23,West North Central,1203.0
2022-03-23,West South Central,12711.0
2022-03-24,East North Central,6123.0
2022-03-24,East South Central,918.0
2022-03-24,Mid-Atlantic,6103.0
2022-03-24,Mountain,2544.0
2022-03-24,New England,2416.0
2022-03-24,Pacific,5464.0
2022-03-24,South Atlantic,5503.0
2022-03-24,West North Central,1122.0
2022-03-24,West South Central,7260.0
2022-03-25,East North Central,3877.0
2022-03-25,East South Central,1095.0
2022-03-25,Mid-Atlantic,5282.0
2022-03-25,Mountain,2865.0
2022-03-25,New England,2281.0
2022-03-25,Pacific,6536.0
2022-03-25,South Atlantic,5124.0
2022-03-25,West North Central,1345.0
2022-03-25,West South Central,4613.0
2022-03-26,East North Central,0.0
2022-03-26,East South Central,258.0
2022-03-26,Mid-Atlantic,3328.0
2022-03-26,Mountain,207.0
2022-03-26,New England,188.0
2022-03-26,Pacific,1116.0
2022-03-26,South Atlantic,612.0
2022-03-26,West North Central,261.0
2022-03-26,West South Central,5615.0
2022-03-27,East North Central,0.0
2022-03-27,East South Central,46.0
2022-03-27,Mid-Atlantic,5701.0
2022-03-27,Mountain,0.0
2022-03-27,New England,0.0
2022-03-27,Pacific,93.0
2022-03-27,South Atlantic,312.0
2022-03-27,West North Central,19.0
2022-03-27,West South Central,382.0
2022-03-28,East North Central,5260.0
2022-03-28,East South Central,6971.0
2022-03-28,Mid-Atlantic,3249.0
2022-03-28,Mountain,2226.0
2022-03-28,New England,4772.0
2022-03-28,Pacific,7813.0
2022-03-28,South Atlantic,8851.0
2022-03-28,West North Central,2064.0
2022-03-28,West South Central,903.0
2022-03-29,East North Central,2293.0
2022-03-29,East South Central,843.0
2022-03-29,Mid-Atlantic,3916.0
2022-03-29,Mountain,1733.0
2022-03-29,New England,2094.0
2022-03-29,Pacific,1920.0
2022-03-29,South Atlantic,5039.0
2022-03-29,West North Central,1634.0
2022-03-29,West South Central,6267.0
2022-03-30,East North Central,-176.0
2022-03-30,East South Central,825.0
2022-03-30,Mid-Atlantic,4988.0
2022-03-30,Mountain,12177.0
2022-03-30,New England,2713.0
2022-03-30,Pacific,6585.0
2022-03-30,South Atlantic,12512.0
2022-03-30,West North Central,1316.0
2022-03-30,West South Central,2758.0
2022-03-31,East North Central,5227.0
2022-03-31,East South Central,692.0
2022-03-31,Mid-Atlantic,7251.0
2022-03-31,Mountain,1763.0
2022-03-31,New England,3179.0
2022-03-31,Pacific,6006.0
2022-03-31,South Atlantic,7705.0
2022-03-31,West North Central,1119.0
2022-03-31,West South Central,4478.0
2022-04-01,East North Central,3958.0
2022-04-01,East South Central,930.0
2022-04-01,Mid-Atlantic,6227.0
2022-04-01,Mountain,1865.0
2022-04-01,New England,2901.0
2022-04-01,Pacific,6511.0
2022-04-01,South Atlantic,5274.0
2022-04-01,West North Central,898.0
2022-04-01,West South Central,2938.0
2022-04-02,East North Central,0.0
2022-04-02,East South Central,223.0
2022-04-02,Mid-Atlantic,4523.0
2022-04-02,Mountain,218.0
2022-04-02,New England,212.0
2022-04-02,Pacific,173.0
2022-04-02,South Atlantic,1765.0
2022-04-02,West North Central,583.0
2022-04-02,West South Central,3435.0
2022-04-03,East North Central,0.0
2022-04-03,East South Central,55.0
2022-04-03,Mid-Atlantic,3027.0
2022-04-03,Mountain,-12.0
2022-04-03,New England,0.0
2022-04-03,Pacific,264.0
2022-04-03,South Atlantic,79.0
2022-04-03,West North Central,0.0
2022-04-03,West South Central,950.0
2022-04-04,East North Central,4385.0
2022-04-04,East South Central,4175.0
2022-04-04,Mid-Atlantic,8065.0
2022-04-04,Mountain,1986.0
2022-04-04,New England,5548.0
2022-04-04,Pacific,4971.0
2022-04-04,South Atlantic,8107.0
2022-04-04,West North Central,799.0
2022-04-04,West South Central,2746.0
2022-04-05,East North Central,2304.0
2022-04-05,East South Central,848.0
2022-04-05,Mid-Atlantic,4993.0
2022-04-05,Mountain,1426.0
2022-04-05,New England,2634.0
2022-04-05,Pacific,7630.0
2022-04-05,South Atlantic,5416.0
2022-04-05,West North Central,1380.0
2022-04-05,West South Central,4342.0
2022-04-06,East North Central,7022.0
2022-04-06,East South Central,600.0
2022-04-06,Mid-Atlantic,6238.0
2022-04-06,Mountain,11216.0
2022-04-06,New England,2968.0
2022-04-06,Pacific,8921.0
2022-04-06,South Atlantic,5851.0
2022-04-06,West North Central,991.0
2022-04-06,West South Central,3016.0
2022-04-07,East North Central,6683.0
2022-04-07,East South Central,706.0
2022-04-07,Mid-Atlantic,9437.0
2022-04-07,Mountain,2331.0
2022-04-07,New England,3773.0
2022-04-07,Pacific,1849.0
2022-04-07,South Atlantic,4144.0
2022-04-07,West North Central,1481.0
2022-04-07,West South Central,4298.0
2022-04-08,East North Central,4258.0
2022-04-08,East South Central,936.0
2022-04-08,Mid-Atlantic,8931.0
2022-04-08,Mountain,2476.0
2022-04-08,New England,3589.0
2022-04-08,Pacific,15405.0
2022-04-08,South Atlantic,3504.0
2022-04-08,West North Central,1497.0
2022-04-08,West South Central,2815.0
2022-04-09,East North Central,0.0
2022-04-09,East South Central,597.0
2022-04-09,Mid-Atlantic,5949.0
2022-04-09,Mountain,174.0
2022-04-09,New England,236.0
2022-04-09,Pacific,174.0
2022-04-09,South Atlantic,2159.0
2022-04-09,West North Central,245.0
2022-04-09,West South Central,3448.0
2022-04-10,East North Central,0.0
2022-04-10,East South Central,35.0
2022-04-10,Mid-Atlantic,5735.0
2022-04-10,Mountain,0.0
2022-04-10,New England,0.0
2022-04-10,Pacific,77.0
2022-04-10,South Atlantic,141.0
2022-04-10,West North Central,70.0
2022-04-10,West South Central,902.0
2022-04-11,East North Central,6270.0
2022-04-11,East South Central,2958.0
2022-04-11,Mid-Atlantic,10980.0
2022-04-11,Mountain,3522.0
2022-04-11,New England,8054.0
2022-04-11,Pacific,5137.0
2022-04-11,South Atlantic,8905.0
2022-04-11,West North Central,1223.0
2022-04-11,West South Central,1943.0
2022-04-12,East North Central,2439.0
2022-04-12,East South Central,1112.0
2022-04-12,Mid-Atlantic,6759.0
2022-04-12,Mountain,1492.0
2022-04-12,New England,3830.0
2022-04-12,Pacific,1662.0
2022-04-12,South Atlantic,6794.0
2022-04-12,West North Central,1911.0
2022-04-12,West South Central,3101.0
2022-04-13,East North Central,11086.0
2022-04-13,East South Central,559.0
2022-04-13,Mid-Atlantic,9054.0
2022-04-13,Mountain,5063.0
2022-04-13,New England,4495.0
2022-04-13,Pacific,6410.0
2022-04-13,South Atlantic,9823.0
2022-04-13,West North Central,1354.0
2022-04-13,West South Central,3629.0
2022-04-14,East North Central,9102.0
2022-04-14,East South Central,700.0
2022-04-14,Mid-Atlantic,11892.0
2022-04-14,Mountain,2857.0
2022-04-14,New England,5229.0
2022-04-14,Pacific,15281.0
2022-04-14,South Atlantic,5736.0
2022-04-14,West North Central,1282.0
2022-04-14,West South Central,3625.0
2022-04-15,East North Central,9063.0
2022-04-15,East South Central,945.0
2022-04-15,Mid-Atlantic,10022.0
2022-04-15,Mountain,2437.0
2022-04-15,New England,5337.0
2022-04-15,Pacific,10795.0
2022-04-15,South Atlantic,6915.0
2022-04-15,West North Central,2306.0
2022-04-15,West South Central,125.0
2022-04-16,East North Central,0.0
2022-04-16,East South Central,583.0
2022-04-16,Mid-Atlantic,7947.0
2022-04-16,Mountain,210.0
2022-04-16,New England,437.0
2022-04-16,Pacific,205.0
2022-04-16,South Atlantic,0.0
2022-04-16,West North Central,404.0
2022-04-16,West South Central,1322.0
2022-04-17,East North Central,0.0
2022-04-17,East South Central,78.0
2022-04-17,Mid-Atlantic,6351.0
2022-04-17,Mountain,0.0
2022-04-17,New England,0.0
2022-04-17,Pacific,83.0
2022-04-17,South Atlantic,0.0
2022-04-17,West North Central,-1.0
2022-04-17,West South Central,31.0
2022-04-18,East North Central,8814.0
2022-04-18,East South Central,2900.0
2022-04-18,Mid-Atlantic,12461.0
2022-04-18,Mountain,2609.0
2022-04-18,New England,4341.0
2022-04-18,Pacific,8031.0
2022-04-18,South Atlantic,11792.0
2022-04-18,West North Central,1478.0
2022-04-18,West South Central,6588.0
2022-04-19,East North Central,2995.0
2022-04-19,East South Central,1438.0
2022-04-19,Mid-Atlantic,8089.0
2022-04-19,Mountain,2835.0
2022-04-19,New England,8644.0
2022-04-19,Pacific,11361.0
2022-04-19,South Atlantic,7619.0
2022-04-19,West North Central,2600.0
2022-04-19,West South Central,4284.0
2022-04-20,East North Central,11015.0
2022-04-20,East South Central,653.0
2022-04-20,Mid-Atlantic,10361.0
2022-04-20,Mountain,4521.0
2022-04-20,New England,4737.0
2022-04-20,Pacific,5909.0
2022-04-20,South Atlantic,17169.0
2022-04-20,West North Central,1798.0
2022-04-20,West South Central,3091.0
2022-04-21,East North Central,17642.0
2022-04-21,East South Central,894.0
2022-04-21,Mid-Atlantic,11764.0
2022-04-21,Mountain,4064.0
2022-04-21,New England,5132.0
2022-04-21,Pacific,3291.0
2022-04-21,South Atlantic,6995.0
2022-04-21,West North Central,2017.0
2022-04-21,West South Central,3673.0
2022-04-22,East North Central,6132.0
2022-04-22,East South Central,1082.0
2022-04-22,Mid-Atlantic,12939.0
2022-04-22,Mountain,2993.0
2022-04-22,New England,5200.0
2022-04-22,Pacific,21151.0
2022-04-22,South Atlantic,6829.0
2022-04-22,West North Central,3114.0
2022-04-22,West South Central,4091.0
2022-04-23,East North Central,0.0
2022-04-23,East South Central,630.0
2022-04-23,Mid-Atlantic,8617.0
2022-04-23,Mountain,559.0
2022-04-23,New England,317.0
2022-04-23,Pacific,155.0
2022-04-23,South Atlantic,791.0
2022-04-23,West North Central,549.0
2022-04-23,West South Central,2972.0
2022-04-24,East North Central,0.0
2022-04-24,East South Central,94.0
2022-04-24,Mid-Atlantic,7076.0
2022-04-24,Mountain,5.0
2022-04-24,New England,0.0
2022-04-24,Pacific,112.0
2022-04-24,South Atlantic,0.0
2022-04-24,West North Central,0.0
2022-04-24,West South Central,1159.0
2022-04-25,East North Central,13502.0
2022-04-25,East South Central,2978.0
2022-04-25,Mid-Atlantic,12165.0
2022-04-25,Mountain,2542.0
2022-04-25,New England,10488.0
2022-04-25,Pacific,12669.0
2022-04-25,South Atlantic,14275.0
2022-04-25,West North Central,1995.0
2022-04-25,West South Central,1903.0
2022-04-26,East North Central,3675.0
2022-04-26,East South Central,1731.0
2022-04-26,Mid-Atlantic,9065.0
2022-04-26,Mountain,2175.0
2022-04-26,New England,4969.0
2022-04-26,Pacific,17660.0
2022-04-26,South Atlantic,7697.0
2022-04-26,West North Central,3626.0
2022-04-26,West South Central,3570.0
2022-04-27,East North Central,15212.0
2022-04-27,East South Central,971.0
2022-04-27,Mid-Atlantic,12528.0
2022-04-27,Mountain,4688.0
2022-04-27,New England,6553.0
2022-04-27,Pacific,10004.0
2022-04-27,South Atlantic,24503.0
2022-04-27,West North Central,2711.0
2022-04-27,West South Central,2999.0
2022-04-28,East North Central,20876.0
2022-04-28,East South Central,1196.0
2022-04-28,Mid-Atlantic,15576.0
2022-04-28,Mountain,3642.0
2022-04-28,New England,6874.0
2022-04-28,Pacific,3899.0
2022-04-28,South Atlantic,10756.0
2022-04-28,West North Central,2698.0
2022-04-28,West South Central,3687.0
2022-04-29,East North Central,9081.0
2022-04-29,East South Central,1571.0
2022-04-29,Mid-Atlantic,14286.0
2022-04-29,Mountain,3512.0
2022-04-29,New England,6633.0
2022-04-29,Pacific,25542.0
2022-04-29,South Atlantic,8772.0
2022-04-29,West North Central,4125.0
2022-04-29,West South Central,3334.0
2022-04-30,East North Central,53.0
2022-04-30,East South Central,763.0
2022-04-30,Mid-Atlantic,11014.0
2022-04-30,Mountain,428.0
2022-04-30,New England,1018.0
2022-04-30,Pacific,168.0
2022-04-30,South Atlantic,0.0
2022-04-30,West North Central,605.0
2022-04-30,West South Central,3232.0
2022-05-01,East North Central,0.0
2022-05-01,East South Central,92.0
2022-05-01,Mid-Atlantic,8266.0
2022-05-01,Mountain,267.0
2022-05-01,New England,0.0
2022-05-01,Pacific,137.0
2022-05-01,South Atlantic,0.0
2022-05-01,West North Central,0.0
2022-05-01,West South Central,1537.0
2022-05-02,East North Central,13780.0
2022-05-02,East South Central,2929.0
2022-05-02,Mid-Atlantic,16180.0
2022-05-02,Mountain,2360.0
2022-05-02,New England,12711.0
2022-05-02,Pacific,19841.0
2022-05-02,South Atlantic,18202.0
2022-05-02,West North Central,3690.0
2022-05-02,West South Central,3232.0
2022-05-03,East North Central,5208.0
2022-05-03,East South Central,1690.0
2022-05-03,Mid-Atlantic,10851.0
2022-05-03,Mountain,2354.0
2022-05-03,New England,7251.0
2022-05-03,Pacific,21571.0
2022-05-03,South Atlantic,12164.0
2022-05-03,West North Central,4345.0
2022-05-03,West South Central,3295.0
2022-05-04,East North Central,23286.0
2022-05-04,East South Central,1288.0
2022-05-04,Mid-Atlantic,14351.0
2022-05-04,Mountain,6543.0
2022-05-04,New England,7359.0
2022-05-04,Pacific,6804.0
2022-05-04,South Atlantic,29183.0
2022-05-04,West North Central,4145.0
2022-05-04,West South Central,3410.0
2022-05-05,East North Central,23536.0
2022-05-05,East South Central,1462.0
2022-05-05,Mid-Atlantic,15836.0
2022-05-05,Mountain,5476.0
2022-05-05,New England,8937.0
2022-05-05,Pacific,4931.0
2022-05-05,South Atlantic,11392.0
2022-05-05,West North Central,9914.0
2022-05-05,West South Central,6014.0
2022-05-06,East North Central,10300.0
2022-05-06,East South Central,1871.0
2022-05-06,Mid-Atlantic,15790.0
2022-05-06,Mountain,2571.0
2022-05-06,New England,8838.0
2022-05-06,Pacific,26313.0
2022-05-06,South Atlantic,11695.0
2022-05-06,West North Central,7543.0
2022-05-06,West South Central,3681.0
2022-05-07,East North Central,1691.0
2022-05-07,East South Central,1000.0
2022-05-07,Mid-Atlantic,10428.0
2022-05-07,Mountain,624.0
2022-05-07,New England,961.0
2022-05-07,Pacific,98.0
2022-05-07,South Atlantic,5507.0
2022-05-07,West North Central,1103.0
2022-05-07,West South Central,3428.0
2022-05-08,East North Central,0.0
2022-05-08,East South Central,166.0
2022-05-08,Mid-Atlantic,9709.0
2022-05-08,Mountain,0.0
2022-05-08,New England,0.0
2022-05-08,Pacific,75.0
2022-05-08,South Atlantic,0.0
2022-05-08,West North Central,0.0
2022-05-08,West South Central,1890.0
2022-05-09,East North Central,21604.0
2022-05-09,East South Central,4132.0
2022-05-09,Mid-Atlantic,19982.0
2022-05-09,Mountain,3153.0
2022-05-09,New England,18084.0
2022-05-09,Pacific,18859.0
2022-05-09,South Atlantic,11388.0
2022-05-09,West North Central,3824.0
2022-05-09,West South Central,3488.0
2022-05-10,East North Central,7733.0
2022-05-10,East South Central,3010.0
2022-05-10,Mid-Atlantic,11055.0
2022-05-10,Mountain,3217.0
2022-05-10,New England,7751.0
2022-05-10,Pacific,26794.0
2022-05-10,South Atlantic,21542.0
2022-05-10,West North Central,7482.0
2022-05-10,West South Central,4677.0
2022-05-11,East North Central,32760.0
2022-05-11,East South Central,1792.0
2022-05-11,Mid-Atlantic,34359.0
2022-05-11,Mountain,8869.0
2022-05-11,New England,9571.0
2022-05-11,Pacific,15820.0
2022-05-11,South Atlantic,43235.0
2022-05-11,West North Central,4241.0
2022-05-11,West South Central,4253.0
2022-05-12,East North Central,30738.0
2022-05-12,East South Central,2943.0
2022-05-12,Mid-Atlantic,20633.0
2022-05-12,Mountain,11244.0
2022-05-12,New England,11738.0
2022-05-12,Pacific,5683.0
2022-05-12,South Atlantic,15812.0
2022-05-12,West North Central,4264.0
2022-05-12,West South Central,6050.0
2022-05-13,East North Central,13922.0
2022-05-13,East South Central,3206.0
2022-05-13,Mid-Atlantic,18331.0
2022-05-13,Mountain,4459.0
2022-05-13,New England,10511.0
2022-05-13,Pacific,30998.0
2022-05-13,South Atlantic,11234.0
2022-05-13,West North Central,9646.0
2022-05-13,West South Central,6836.0
2022-05-14,East North Central,0.0
2022-05-14,East South Central,434.0
2022-05-14,Mid-Atlantic,11529.0
2022-05-14,Mountain,2678.0
2022-05-14,New England,428.0
2022-05-14,Pacific,189.0
2022-05-14,South Atlantic,512.0
2022-05-14,West North Central,1260.0
2022-05-14,West South Central,3878.0
2022-05-15,East North Central,0.0
2022-05-15,East South Central,188.0
2022-05-15,Mid-Atlantic,9323.0
2022-05-15,Mountain,0.0
2022-05-15,New England,0.0
2022-05-15,Pacific,105.0
2022-05-15,South Atlantic,0.0
2022-05-15,West North Central,0.0
2022-05-15,West South Central,2220.0
2022-05-16,East North Central,24812.0
2022-05-16,East South Central,6155.0
2022-05-16,Mid-Atlantic,20751.0
2022-05-16,Mountain,4013.0
2022-05-16,New England,27614.0
2022-05-16,Pacific,18459.0
2022-05-16,South Atlantic,37264.0
2022-05-16,West North Central,3829.0
2022-05-16,West South Central,3468.0
2022-05-17,East North Central,7510.0
2022-05-17,East South Central,4994.0
2022-05-17,Mid-Atlantic,29141.0
2022-05-17,Mountain,4591.0
2022-05-17,New England,8242.0
2022-05-17,Pacific,42034.0
2022-05-17,South Atlantic,25191.0
2022-05-17,West North Central,7670.0
2022-05-17,West South Central,4328.0
2022-05-18,East North Central,33655.0
2022-05-18,East South Central,2225.0
2022-05-18,Mid-Atlantic,25024.0
2022-05-18,Mountain,11512.0
2022-05-18,New England,9522.0
2022-05-18,Pacific,19043.0
2022-05-18,South Atlantic,49485.0
2022-05-18,West North Central,6128.0
2022-05-18,West South Central,6592.0
2022-05-19,East North Central,35949.0
2022-05-19,East South Central,3993.0
2022-05-19,Mid-Atlantic,17865.0
2022-05-19,Mountain,8753.0
2022-05-19,New England,9966.0
2022-05-19,Pacific,6579.0
2022-05-19,South Atlantic,19233.0
2022-05-19,West North Central,3971.0
2022-05-19,West South Central,8144.0
2022-05-20,East North Central,10662.0
2022-05-20,East South Central,3445.0
2022-05-20,Mid-Atlantic,21642.0
2022-05-20,Mountain,3782.0
2022-05-20,New England,8753.0
2022-05-20,Pacific,53145.0
2022-05-20,South Atlantic,17428.0
2022-05-20,West North Central,7533.0
2022-05-20,West South Central,6466.0
2022-05-21,East North Central,0.0
2022-05-21,East South Central,2033.0
2022-05-21,Mid-Atlantic,10610.0
2022-05-21,Mountain,2412.0
2022-05-21,New England,791.0
2022-05-21,Pacific,266.0
2022-05-21,South Atlantic,9664.0
2022-05-21,West North Central,1358.0
2022-05-21,West South Central,5387.0
2022-05-22,East North Central,0.0
2022-05-22,East South Central,262.0
2022-05-22,Mid-Atlantic,13241.0
2022-05-22,Mountain,0.0
2022-05-22,New England,0.0
2022-05-22,Pacific,145.0
2022-05-22,South Atlantic,0.0
2022-05-22,West North Central,0.0
2022-05-22,West South Central,4161.0
2022-05-23,East North Central,22316.0
2022-05-23,East South Central,7470.0
2022-05-23,Mid-Atlantic,19621.0
2022-05-23,Mountain,4476.0
2022-05-23,New England,15374.0
2022-05-23,Pacific,23109.0
2022-05-23,South Atlantic,28439.0
2022-05-23,West North Central,3346.0
2022-05-23,West South Central,6135.0
2022-05-24,East North Central,5972.0
2022-05-24,East South Central,4461.0
2022-05-24,Mid-Atlantic,24135.0
2022-05-24,Mountain,4742.0
