region,date,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,rainfall_mm,average_temperature_celsius,dew_point,relative_humidity,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,minimum_temperature_celsius,maximum_temperature_celsius
East North Central,2022-05-06,10300.0,22.0,11656426.0,150570.0,476.0,722546.0,2183.0,256.0,-17135.0,32150096.0,2393.000000000001,29068900.0,96548.0,76381886.0,1841.0,16867888.0,56904.0,45353571.0,1333.0,9992929.0,40238.0,28522828.0,-776.0,2182501.0,-712.0,2416775.0,44.016587,12.509382599999999,8.2885802,77.757723,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,4.138889,19.407407
East North Central,2022-05-07,1691.0,23.0,11658117.0,150593.0,461.0,723007.0,2206.0,281.0,17880.0,32167976.0,17192.0,29086092.0,95395.0,76477281.0,10239.0,16878127.0,55087.0,45408658.0,6248.0,9999177.0,39262.0,28562090.0,668.0,2183169.0,873.0,2417648.0,30.723417,12.551111,3.8116976,58.3772976,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,3.022222,20.592593
East North Central,2022-05-08,0.0,0.0,11658117.0,150593.0,379.0,723386.0,2283.0,268.0,14665.0,32182641.0,14542.0,29100634.0,85783.0,76563064.0,8328.0,16886455.0,49112.0,45457770.0,4609.0,10003786.0,34561.0,28596651.0,1572.0,2184741.0,1970.0,2419618.0,1.6256000000000002,12.6350616,2.0921912,49.7393044,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,0.9074070000000001,21.644444
East North Central,2022-05-09,21604.0,21.0,11679721.0,150614.0,392.0,723778.0,2320.0,279.0,3727.0,32186368.0,3608.0,29104242.0,38456.0,76601520.0,2333.0,16888788.0,22755.0,45480525.0,1147.0,10004933.0,15514.0,28612165.0,120.0,2184861.0,157.00000000000006,2419775.0,0.32657100000000017,17.5603706,7.3818826,52.3664686,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,5.872222,27.855556
East North Central,2022-05-10,7733.0,31.0,11687454.0,150645.0,526.0,724304.0,2457.0,270.0,2914.0,32189282.0,2253.0000000000005,29106495.0,19401.0,76620921.0,1344.0,16890132.0,11944.0,45492469.0,805.0,10005738.0,7350.0,28619515.0,100.0,2184961.0,99.99999999999989,2419875.0,6.223,22.0520988,13.4467282,59.486310200000005,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,9.4,31.205556
East North Central,2022-05-11,32760.0,52.0,11720214.0,150697.0,521.0,724825.0,2582.0,296.0,15259.0,32204541.0,23980.0,29130475.0,99595.0,76720516.0,15086.0,16905218.0,66729.0,45559198.0,6574.0,10012312.0,30043.0,28649558.0,2254.0,2187215.0,2626.0,2422501.0,16.800285000000002,23.356543,16.5088272,67.1066338,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,11.422222,33.988889
East North Central,2022-05-12,30738.0,120.0,11750952.0,150817.0,621.0,725446.0,2737.0,284.0,22287.0,32226828.0,44647.0,29175122.0,135343.0,76855859.0,29539.0,16934757.0,83563.0,45642761.0,11666.0,10023978.0,47657.0,28697215.0,3387.0,2190602.0,3890.0,2426391.0,5.361214,23.897654199999998,14.147098599999998,55.3670932,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,9.833333,33.895062
East North Central,2022-05-13,13922.0,10.0,11764874.0,150827.0,628.0,726074.0,2878.0,292.0,-28231.000000000004,32198597.0,-7489.0,29167633.0,7855.0,76863714.0,-2611.0,16932146.0,4123.0,45646884.0,-2720.0,10021258.0,5908.999999999998,28703124.0,-2028.0,2188574.0,-1967.0,2424424.0,3.838222,23.6690124,12.2071296,49.0032684,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,12.183333,33.104938
East North Central,2022-05-14,0.0,6.0,11764874.0,150833.0,566.0,726640.0,2863.0,277.0,8549.0,32207146.0,8124.0,29175757.0,68598.0,76932312.0,5024.0,16937170.0,40168.0,45687052.0,2558.0,10023816.0,27663.0,28730787.0,511.0,2189085.0,644.0,2425068.0,8.343194,21.8393828,12.9287036,57.8746572,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,12.444444,31.161111
East North Central,2022-05-15,0.0,0.0,11764874.0,150833.0,527.0,727167.0,2932.0,288.0,8224.0,32215370.0,7739.0,29183496.0,60363.0,76992675.0,4772.0,16941942.0,34634.0,45721686.0,2549.0,10026365.0,25137.0,28755924.0,389.0,2189474.0,486.0,2425554.0,7.114116,19.6893826,11.057222200000002,58.27134600000001,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,9.5,30.288889
East North Central,2022-05-16,24812.0,11.0,11789686.0,150844.0,494.0,727661.0,3106.0,321.0,3262.0,32218632.0,2831.9999999999995,29186328.0,33420.0,77026095.0,1817.0,16943759.0,19671.0,45741357.0,910.0,10027275.0,13591.0,28769515.0,97.0,2189571.0,128.0,2425682.0,12.262556,17.285926,7.9300926,54.794136,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,8.294444,28.372222
East North Central,2022-05-17,7510.0,22.0,11797196.0,150866.0,634.0,728295.0,3167.0,342.0,5021.0,32223653.0,4219.0,29190547.0,39796.0,77065891.0,2599.0,16946358.0,23607.0,45764964.0,1378.0,10028653.0,15878.0,28785393.0,234.0,2189805.0,273.0000000000001,2425955.0,1.905,15.873703599999999,5.5855863999999995,51.055827799999996,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,2.122222,29.0
East North Central,2022-05-18,33655.0,55.0,11830851.0,150921.0,607.0,728902.0,3161.0,365.0,14120.0,32237773.0,13353.0,29203900.0,69925.0,77135816.0,7729.0,16954087.0,40588.0,45805552.0,4238.0,10032891.0,27517.0,28812910.0,1340.0,2191145.0,1655.0,2427610.0,1.6147139999999998,14.8933332,8.9487348,67.7159598,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,2.105556,26.105556
East North Central,2022-05-19,35949.0,123.0,11866800.0,151044.0,604.0,729506.0,3148.0,377.0,9504.0,32247277.0,9396.0,29213296.0,70821.0,77206637.0,5624.0,16959711.0,41131.0,45846683.0,2918.0,10035809.0,28487.0,28841397.0,813.0,2191958.0,1059.0,2428669.0,21.628805,17.588395,13.3330556,76.1112302,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,8.283333,29.538889
East North Central,2022-05-20,10662.0,25.0,11877462.0,151069.0,612.0,730118.0,3215.0,383.0,-90120.0,32157157.0,-43584.0,29169712.0,-96062.0,77110575.0,-23792.0,16935919.0,-58122.0,45788561.0,-16529.0,10019280.0,-34271.0,28807126.0,-3165.0,2188793.0,-3298.0,2425371.0,37.74510600000001,21.0644442,16.1802776,73.76935280000001,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,12.694444,30.716667
East North Central,2022-05-21,0.0,19.0,11877462.0,151088.0,648.0,730766.0,3182.0,342.0,7833.0,32164990.0,8971.0,29178683.0,69994.0,77180569.0,5772.0,16941691.0,40781.0,45829342.0,2598.0,10021878.0,28420.0,28835546.0,581.0,2189374.0,689.0,2426060.0,25.560262,18.231481600000002,12.9362964,71.9053464,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,7.814815,29.944444
East North Central,2022-05-22,0.0,0.0,11877462.0,151088.0,565.0,731331.0,3257.0,356.0,10282.0,32175272.0,8459.0,29187142.0,55716.0,77236285.0,5255.0,16946946.0,33139.0,45862481.0,2714.0,10024592.0,21900.0,28857446.0,470.0,2189844.0,556.0,2426616.0,31.891817,13.6058026,7.9246914,69.17760439999999,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,4.82716,24.411111
East North Central,2022-05-23,22316.0,17.0,11899778.0,151105.0,525.0,731856.0,3402.0,385.0,2902.0000000000005,32178174.0,2193.0,29189335.0,28202.0,77264487.0,1503.0000000000002,16948449.0,17882.0,45880363.0,623.0,10025215.0,10211.0,28867657.0,63.0,2189907.0,89.0,2426705.0,0.9200440000000001,11.913827399999999,3.8251852,58.0562216,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,0.8456790000000005,20.0
East North Central,2022-05-24,5972.0,15.0,11905750.0,151120.0,578.0,732434.0,3366.0,385.0,7765.0,32185939.0,6297.0,29195632.0,69098.0,77333585.0,3915.0,16952364.0,40374.0,45920737.0,2146.0,10027361.0,28403.0,28896060.0,224.0,2190131.0,285.0,2426990.0,0.1524000000000001,13.9890122,5.3525616,56.187197600000005,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,1.911111,23.905556
East North Central,2022-05-25,31715.0,154.0,11937465.0,151274.0,639.0,733073.0,3400.0,381.0,0.0,32185939.0,0.0,29195632.0,0.0,77333585.0,0.0,16952364.0,0.0,45920737.0,0.0,10027361.0,0.0,28896060.0,0.0,2190131.0,0.0,2426990.0,7.955139,17.3453086,11.966265199999999,70.7482886,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,7.753086,28.666667
East North Central,2022-05-26,34795.0,108.0,11972260.0,151382.0,628.0,733701.0,3350.0,395.0,24589.0,32210528.0,30028.0,29225660.0,210455.0,77544040.0,19162.0,16971526.0,123641.0,46044378.0,8359.0,10035720.0,83559.0,28979619.0,2387.0,2192518.0,2762.0,2429752.0,41.190332999999995,18.7114816,16.1473456,85.07635780000001,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,11.006173,26.694444
East North Central,2022-05-27,11210.0,16.0,11983470.0,151398.0,685.0,734386.0,3389.0,404.0,8858.0,32219386.0,7852.999999999999,29233513.0,77979.0,77622019.0,5001.0,16976527.0,46287.0,46090665.0,2395.0,10038115.0,31099.0,29010718.0,421.00000000000006,2192939.0,496.0,2430248.0,45.864639,15.828395,12.984352000000001,83.4428154,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,9.777778,22.055556
East North Central,2022-05-28,0.0,0.0,11983470.0,151398.0,678.0,735064.0,3323.0,391.0,0.0,32219386.0,0.0,29233513.0,0.0,77622019.0,0.0,16976527.0,0.0,46090665.0,0.0,10038115.0,0.0,29010718.0,0.0,2192939.0,0.0,2430248.0,14.0335,15.463580400000001,11.2789816,76.2782682,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,4.677778,24.044444
East North Central,2022-05-29,0.0,0.0,11983470.0,151398.0,506.0,735570.0,3286.0,348.0,0.0,32219386.0,0.0,29233513.0,0.0,77622019.0,0.0,16976527.0,0.0,46090665.0,0.0,10038115.0,0.0,29010718.0,0.0,2192939.0,0.0,2430248.0,1.2498420000000003,19.787530800000003,14.043858199999999,69.571184,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,9.511111,29.294444
East North Central,2022-05-30,4942.0,6.0,11988412.0,151404.0,543.0,736113.0,3310.0,356.0,0.0,32219386.0,0.0,29233513.0,0.0,77622019.0,0.0,16976527.0,0.0,46090665.0,0.0,10038115.0,0.0,29010718.0,0.0,2192939.0,0.0,2430248.0,0.395111,24.4522224,15.6789198,58.3106658,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,14.055556,31.155556
East North Central,2022-05-31,17123.0,16.0,12005535.0,151420.0,585.0,736698.0,3518.0,386.0,11308.0,32230694.0,10274.0,29243787.0,98685.0,77720704.0,6455.0,16982982.0,59066.0,46149731.0,3244.0,10041359.0,38768.0,29049486.0,529.0,2193468.0,676.0,2430924.0,0.0,25.612963,16.579351600000003,57.55712140000001,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,17.15,31.794444
East North Central,2022-06-01,24119.0,54.0,12029654.0,151474.0,723.0,737421.0,3638.0,392.0,13361.0,32244055.0,11747.0,29255534.0,94413.0,77815117.0,7413.0,16990395.0,58976.0,46208707.0,3950.0,10045309.0,34841.0,29084327.0,354.0,2193822.0,475.00000000000006,2431399.0,8.055429,21.9335804,14.934568000000002,64.7755372,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,11.04321,31.605556
East North Central,2022-06-02,33287.0,110.0,12062941.0,151584.0,689.0,738110.0,3691.0,405.0,7132.0,32251187.0,6653.0,29262187.0,44441.0,77859558.0,4351.0,16994746.0,27398.0,46236105.0,1931.0,10047240.0,16464.0,29100791.0,333.0,2194155.0,437.0,2431836.0,20.945122,18.5054322,11.027716000000002,62.9081034,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,7.516667,28.138889
East North Central,2022-06-03,11970.0,19.0,12074911.0,151603.0,680.0,738790.0,3606.0,416.0,-52302.0,32198885.0,-38590.0,29223597.0,-69801.0,77789757.0,-20316.0,16974430.0,-38619.00000000001,46197486.0,-12210.0,10035030.0,-24267.0,29076524.0,-5913.0,2188242.0,-6527.0,2425309.0,0.5842,18.050617,6.9360804,48.726741600000004,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,7.572222,28.455556
East North Central,2022-06-04,0.0,28.0,12074911.0,151631.0,620.0,739410.0,3444.0,396.0,8362.0,32207247.0,7715.0,29231312.0,56097.0,77845854.0,5102.0,16979532.0,34775.0,46232261.0,2249.0,10037279.0,20775.0,29097299.0,326.0,2188568.0,417.0,2425726.0,0.0,17.377036999999998,5.740709799999999,47.1576272,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,2.7055560000000005,29.077778
East North Central,2022-06-05,0.0,0.0,12074911.0,151631.0,508.0,739918.0,3462.0,401.0,5730.0,32212977.0,4982.0,29236294.0,47385.0,77893239.0,3265.0,16982797.0,29049.0,46261310.0,1453.0,10038732.0,17943.0,29115242.0,244.0,2188812.0,309.0,2426035.0,0.6349999999999998,18.301975199999998,9.0851236,57.271353,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,4.972222,29.288889
East North Central,2022-06-06,22011.0,51.0,12096922.0,151682.0,497.0,740415.0,3550.0,443.0,2358.0,32215335.0,1778.0,29238072.0,17879.0,77911118.0,1262.0,16984059.0,11844.0,46273154.0,478.0,10039210.0,5968.0,29121210.0,33.0,2188845.0,41.0,2426076.0,21.956183,19.317901,13.637777599999998,71.2376114,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,11.155556,29.733333
East North Central,2022-06-07,6890.0,40.0,12103812.0,151722.0,595.0,741010.0,3503.0,430.0,2715.0,32218050.0,2394.0,29240466.0,20166.0,77931284.0,1611.0,16985670.0,13188.0,46286342.0,663.0,10039873.0,6821.0,29128031.0,110.0,2188955.0,126.0,2426202.0,24.984426999999997,18.551852,14.752345599999998,78.6610076,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,10.697531,28.716667
East North Central,2022-06-08,21675.0,130.0,12125487.0,151852.0,647.0,741657.0,3543.0,442.0,-35742.99999999999,32182307.0,-36067.0,29204399.0,-66903.0,77864381.0,-20902.0,16964768.0,-39564.00000000001,46246778.0,-11945.0,10027928.0,-22765.0,29105266.0,-2903.0,2186052.0,-3144.9999999999995,2423057.0,12.303377000000001,17.208889,12.437222199999999,73.7170104,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,6.25,25.594444
East North Central,2022-06-09,31063.0,91.0,12156550.0,151943.0,630.0,742287.0,3473.0,432.0,8951.0,32191258.0,8530.0,29212929.0,70691.0,77935072.0,5499.0,16970267.0,43871.0,46290649.0,2678.0,10030606.0,26233.0,29131499.0,327.0,2186379.0,452.0,2423509.0,30.509634,17.2618518,11.592870399999999,69.6731222,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,7.577778,27.294444
East North Central,2022-06-10,10319.0,17.0,12166869.0,151960.0,614.0,742901.0,3352.0,391.0,-9867.0,32181391.0,-5392.0,29207537.0,13441.999999999998,77948514.0,-2434.0,16967833.0,9240.0,46299889.0,-2500.0,10028106.0,4665.0,29136164.0,-431.0,2185948.0,-435.0000000000001,2423074.0,0.5870219999999999,18.029382599999998,10.2041358,60.65334419999999,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,6.388889,26.481481
East North Central,2022-06-11,0.0,8.0,12166869.0,151968.0,611.0,743512.0,3289.0,404.0,7150.0,32188541.0,6406.0,29213943.0,45137.0,77993651.0,3987.0,16971820.0,27491.0,46327380.0,2086.0,10030192.0,17117.0,29153281.0,308.0,2186256.0,436.0,2423510.0,7.186083,18.1214816,13.465463,74.52131080000001,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,8.538889,28.216049
East North Central,2022-06-12,0.0,0.0,12166869.0,151968.0,542.0,744054.0,3312.0,402.0,5620.0,32194161.0,4996.0,29218939.0,37933.0,78031584.0,3425.0,16975245.0,24122.0,46351502.0,1296.0,10031488.0,13382.0,29166663.0,247.0,2186503.0,324.0,2423834.0,19.977805999999998,19.969382799999998,16.2052468,78.883274,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,10.877778,30.148148
East North Central,2022-06-13,16270.0,15.0,12183139.0,151983.0,517.0,744571.0,3385.0,422.0,2283.0,32196444.0,1704.0,29220643.0,17741.0,78049325.0,1208.0,16976453.0,11747.999999999998,46363250.0,428.0,10031916.0,5889.0,29172552.0,58.0,2186561.0,75.99999999999994,2423910.0,8.268607,21.9390124,17.7700618,77.2587886,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,7.483333,35.006173
East North Central,2022-06-14,5316.0,53.0,12188455.0,152036.0,603.0,745174.0,3394.0,448.0,3487.0,32199931.0,3072.0000000000005,29223715.0,24204.0,78073529.0,2048.0,16978501.0,15300.0,46378550.0,863.0,10032779.0,8680.0,29181232.0,155.0,2186716.0,195.99999999999994,2424106.0,30.410553,25.734568000000003,20.6644138,74.18707839999999,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,14.2,36.222222
East North Central,2022-06-15,18845.0,131.0,12207300.0,152167.0,623.0,745797.0,3374.0,437.0,51065.0,32250996.0,74716.0,29298431.0,280524.0,78354053.0,54049.0,17032550.0,170655.0,46549205.0,15417.0,10048196.0,102753.0,29283985.0,5130.0,2191846.0,6516.0,2430622.0,14.312899999999999,28.323580400000004,21.350061599999997,66.203778,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,19.37037,35.544444
East North Central,2022-06-16,29905.0,81.0,12237205.0,152248.0,611.0,746408.0,3307.0,424.0,5435.0,32256431.0,5163.0,29303594.0,37157.0,78391210.0,3322.0000000000005,17035872.0,23125.0,46572330.0,1485.0,10049681.0,13496.0,29297481.0,332.0,2192178.0,413.0,2431035.0,22.439489000000002,26.4844446,18.9821916,63.5080568,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,14.858024999999998,35.894444
East North Central,2022-06-17,7922.0,33.0,12245127.0,152281.0,609.0,747017.0,3319.0,421.0,0.0,32256431.0,0.0,29303594.0,0.0,78391210.0,0.0,17035872.0,0.0,46572330.0,0.0,10049681.0,0.0,29297481.0,0.0,2192178.0,0.0,2431035.0,16.160044,24.3764196,15.417778000000002,57.3330196,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,14.074074,33.977778
East North Central,2022-06-18,0.0,0.0,12245127.0,152281.0,519.0,747536.0,3158.0,414.0,0.0,32256431.0,0.0,29303594.0,0.0,78391210.0,0.0,17035872.0,0.0,46572330.0,0.0,10049681.0,0.0,29297481.0,0.0,2192178.0,0.0,2431035.0,0.43179999999999996,19.316666599999998,7.5700926,46.9773844,0.6,-1.1102230246251565e-16,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,29.815999999999995,6.894444,29.977778
East North Central,2022-06-19,0.0,0.0,12245127.0,152281.0,426.0,747962.0,3096.0,387.0,0.0,32256431.0,0.0,29303594.0,0.0,78391210.0,0.0,17035872.0,0.0,46572330.0,0.0,10049681.0,0.0,29297481.0,0.0,2192178.0,0.0,2431035.0,0.0,18.1987654,6.623055600000001,47.332717200000005,0.6,0.1999999999999999,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,30.186,4.766667,29.555556
East North Central,2022-06-20,6624.0,4.0,12251751.0,152285.0,529.0,748491.0,3255.0,416.0,0.0,32256431.0,0.0,29303594.0,0.0,78391210.0,0.0,17035872.0,0.0,46572330.0,0.0,10049681.0,0.0,29297481.0,0.0,2192178.0,0.0,2431035.0,1.2065,22.4770372,12.395586400000001,53.4044404,0.6,0.1999999999999999,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,30.186,10.305556,33.641975
East North Central,2022-06-21,19147.0,65.0,12270898.0,152350.0,594.0,749085.0,3229.0,423.0,0.0,32256431.0,0.0,29303594.0,0.0,78391210.0,0.0,17035872.0,0.0,46572330.0,0.0,10049681.0,0.0,29297481.0,0.0,2192178.0,0.0,2431035.0,0.1524000000000003,26.049753399999997,16.558209799999997,56.06041319999999,0.6,0.1999999999999999,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,30.186,14.483333,34.988889
East North Central,2022-06-22,16483.0,89.0,12287381.0,152439.0,635.0,749720.0,3266.0,404.0,0.0,32256431.0,0.0,29303594.0,0.0,78391210.0,0.0,17035872.0,0.0,46572330.0,0.0,10049681.0,0.0,29297481.0,0.0,2192178.0,0.0,2431035.0,0.22859999999999991,26.346543199999996,16.1887656,53.5237842,0.6,0.1999999999999999,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,30.186,17.944444,34.516667
East North Central,2022-06-23,21646.0,163.0,12309027.0,152602.0,654.0,750374.0,3311.0,403.0,2769.0,32259200.0,8688.0,29312282.0,129056.0,78520266.0,5979.0,17041851.0,77235.0,46649565.0,2180.0,10051861.0,50596.0,29348077.0,357.0,2192535.0,592.0,2431627.0,0.8636000000000001,22.4425926,12.1584876,52.519073000000006,0.6,0.1999999999999999,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,30.186,7.722222,32.666667
East North Central,2022-06-24,10229.0,38.0,12319256.0,152640.0,627.0,751001.0,3266.0,403.0,0.0,32259200.0,0.0,29312282.0,0.0,78520266.0,0.0,17041851.0,0.0,46649565.0,0.0,10051861.0,0.0,29348077.0,0.0,2192535.0,0.0,2431627.0,0.02822199999999997,23.505061599999998,12.8281172,51.6097526,0.6,0.1999999999999999,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,30.186,11.272222,32.074074
East North Central,2022-06-25,0.0,14.0,12319256.0,152654.0,654.0,751655.0,3197.0,388.0,0.0,32259200.0,0.0,29312282.0,0.0,78520266.0,0.0,17041851.0,0.0,46649565.0,0.0,10051861.0,0.0,29348077.0,0.0,2192535.0,0.0,2431627.0,0.906639,23.0109876,15.027283999999998,61.2620626,0.6,0.1999999999999999,0.0,0.0,0.2,0.0,1.0,4.0,0.6,1.0,2.0,3.0,1.8,1.4,5.0,30.186,13.144444,31.283333
